nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm3867961,Srinivasa Rao,\N,\N,producer,tt0187445
nm3868554,Toivo Hiltunen,\N,\N,,"tt0183975,tt1634019"
nm3869986,Al Guerrero Jr.,\N,\N,"cinematographer,art_department,camera_department","tt0190012,tt1745916"
nm3876504,Gustavo Bazterrica,\N,\N,soundtrack,"tt0193029,tt1636434"
nm3890975,Lyudmila Zankovskaya,1917,1952,actress,tt0189945
nm3892355,Cecil D. Magpuri,\N,\N,"director,producer","tt11468930,tt11600760,tt2500638,tt0186643"
nm3893875,S. Barnes,\N,\N,"actor,writer","tt0192512,tt1639843"
nm3897622,Hui-Te Chu,\N,\N,actor,"tt4472094,tt0122001,tt27757700,tt27670397"
nm3900105,Lea Dedrick,\N,\N,actress,tt0191544
nm3903784,Craig Annis,\N,\N,producer,"tt0178952,tt0471157,tt1289608"
nm3904068,Monique Sihanouk,\N,\N,actress,"tt0191594,tt1821591,tt3014390,tt1741666"
nm3904223,Som Sam Al,\N,\N,"cinematographer,director","tt1941577,tt5747844,tt0191594,tt3014390"
nm3905241,Claire Quebedeau,\N,\N,cinematographer,tt0190005
nm3906326,Chiu Cho,\N,\N,actor,tt0184450
nm3906787,David Sternburg,\N,\N,cinematographer,tt0190005
nm3911622,Chris Coaley,\N,\N,actor,"tt0191544,tt0095655"
nm3912098,Michael Chambers,\N,\N,actor,tt0191544
nm3920924,Cor Beurskens,\N,\N,actor,tt0192941
nm3922777,Gilbert Renault-Decker,1904,1984,producer,"tt0189235,tt0170864,tt0187688,tt0206210"
nm3923785,Barbara Johr,\N,\N,"assistant_director,writer,miscellaneous","tt0117460,tt0184255"
nm3929103,Sommer Knight,1979,\N,actress,"tt0220852,tt0190106,tt0203425,tt0486258"
nm3932422,Matt Gutman,1977,\N,"writer,actor","tt9793686,tt0124932,tt5839204,tt6963192"
nm3933039,Tom Denove,\N,\N,"cinematographer,camera_department","tt3294530,tt0180808,tt0086625,tt0438454"
nm3933595,K.J. Wilson,\N,\N,actor,tt0182634
nm3936263,Pury Durante,\N,\N,actress,"tt0239398,tt0189412"
nm3942986,Marc Demeyer,1950,1982,,tt0193171
nm3951616,Emily Smith,\N,\N,,"tt0189248,tt0355069,tt14623180,tt0827948"
nm3951680,Jim Brown,\N,\N,editor,tt0179696
nm3951734,S. Norman,\N,\N,cinematographer,tt0179696
nm3951943,M. Boyer,\N,\N,cinematographer,tt0179696
nm3952617,James Field,\N,\N,"director,assistant_director,producer","tt0185107,tt0075545,tt0143081,tt0143080"
nm3953480,Ombretta Fabbri,\N,\N,"assistant_director,producer,production_manager","tt0183443,tt0187777"
nm3953541,H.-A. Kusters,\N,\N,producer,tt0192449
nm3954936,Gaetano Giuffrida,\N,\N,producer,"tt0187777,tt0183443"
nm3958801,Alicia Rebolledo,\N,\N,actress,tt0189952
nm3960297,Francis Milton,\N,\N,actor,tt0183171
nm3968474,Mario Kramarenco,\N,\N,actor,tt0189952
nm3969420,Alberto Lecaros,\N,\N,actor,tt0189952
nm3969506,Charlotte,\N,\N,actress,tt0250524
nm3969516,Idilio Nelson Soto,\N,\N,actor,tt0189952
nm3970017,Beco Baytelman,\N,\N,actor,"tt0063496,tt0201817,tt0189952"
nm3972027,Frank Kraljic,\N,\N,"producer,director,cinematographer","tt2008701,tt5352334,tt2717058,tt0188101"
nm3972142,Antonio Feliz,\N,\N,actor,tt0180170
nm3972712,Nancy Chapple,\N,\N,,tt0186877
nm3974676,Mariko Fukushima,\N,\N,actress,"tt0183933,tt0183934,tt0809732,tt14650246"
nm3975622,Ivan Katic,\N,\N,actor,"tt0324930,tt0190034"
nm3983532,Jie Cheng,\N,\N,actor,"tt0184625,tt1071812"
nm3985018,Alan Smith,\N,\N,actor,tt0180883
nm3985298,Ennio Mancuso,\N,\N,composer,tt0189551
nm3998231,Gianni Bellandi,\N,\N,actor,"tt0191713,tt0198841"
nm4001637,William Francis,\N,\N,writer,"tt0181055,tt0335600"
nm4003384,Claudia Hutchins,\N,\N,actress,tt0185478
nm4004767,Mario Cantini,\N,\N,"soundtrack,composer,music_department","tt0179906,tt12801262,tt3013610,tt0101460"
nm4006294,Kon Samoeun,1947,1976,actor,"tt0191594,tt3922088,tt13149120,tt14562748"
nm4006386,Visakha Tioulong,\N,\N,actress,"tt0191594,tt3014390"
nm4006538,Yiu-Lam Chan,\N,\N,actor,"tt0164407,tt0187958,tt0187960,tt0204895"
nm4007032,Clyde Burkholder,\N,\N,,tt0094416
nm4007375,Guy Franz Arend,\N,\N,,tt0094416
nm4023302,Shigehisa Ohno,1940,\N,"actor,producer","tt1706101,tt2404976,tt0185071,tt0996534"
nm4028864,Gölge Basar,1954,\N,actress,"tt8862784,tt0182916,tt6045884,tt1957993"
nm4033491,Nobuyoshi Fukuda,\N,\N,actor,"tt0185071,tt1710530,tt2498010"
nm4035407,David Gravelle,\N,\N,actor,"tt0191015,tt0191186,tt1735231"
nm4061356,Sergei Svetlitsky,1965,\N,actor,tt0191375
nm4063955,Hans Bitow,\N,\N,,\N
nm4065456,Carmen Fernandez,\N,\N,actress,"tt0193296,tt0180473,tt28244401,tt1919182"
nm4065626,Elizabeth Raum,\N,\N,composer,tt0192626
nm4065695,Hoi-Fung Ngai,\N,\N,cinematographer,"tt5723608,tt12885900,tt12885766,tt14449810"
nm4069239,Ah-Fung,\N,\N,actor,tt0186714
nm4069746,Yin-Yin Wong,\N,\N,producer,tt0186714
nm4070020,Ah-Chung,\N,\N,"actor,art_department","tt2885360,tt5208660,tt0186714,tt21249222"
nm4070600,Ayfer Idin,\N,\N,actress,"tt0183590,tt0253637,tt0183327,tt0343422"
nm4073969,Sadashi Sano,\N,\N,"camera_department,cinematographer,miscellaneous","tt0454362,tt0091211,tt4926606,tt0159928"
nm4077318,Rick Hendrix,\N,\N,"miscellaneous,music_department,producer","tt2215717,tt3532216,tt3704428,tt27950029"
nm4078624,Joan Spear,\N,\N,"music_department,composer","tt0191765,tt1679340"
nm4086450,Hon-wai Leung,\N,\N,actor,"tt0182965,tt16194960,tt0185188"
nm4087352,Oi-Tsu Fung,\N,\N,actress,"tt0081565,tt0185188,tt0083199"
nm4096788,Aikamiehet,\N,\N,"soundtrack,actor","tt0159535,tt0116656,tt0127986,tt0185076"
nm4106504,Miroslav Zivkovic,\N,\N,"production_manager,producer","tt0228509,tt0192356,tt0186899,tt0370769"
nm4108705,Tom Kelly,\N,\N,director,tt0181017
nm4109200,Dave Falks,\N,\N,writer,tt0181017
nm4109287,Myra Stevens,\N,\N,actress,tt0181017
nm4112445,Yûichi Ikeda,\N,\N,writer,"tt15090204,tt0159171,tt0326435,tt6708152"
nm4115583,Ada Vertan,\N,\N,producer,"tt0455334,tt14981336,tt0180898,tt0127271"
nm4116559,Mao-Hsi Tseng,\N,\N,"production_manager,miscellaneous,writer","tt0188769,tt23805328,tt20913284,tt0445278"
nm4119683,Mihailo Popovic,\N,\N,actor,tt0181007
nm4119741,Kô Mitsui,\N,\N,actor,"tt0077281,tt0184152,tt0156214"
nm4120185,Brunel,\N,\N,actor,tt0191179
nm4120342,André Aubergé,\N,\N,"writer,producer",tt0191179
nm4120370,Lidija Boricic,\N,\N,actress,tt0181007
nm4120458,Isa Elnau,\N,\N,editor,tt0191179
nm4135777,William Burk,\N,\N,actor,tt0183635
nm4138323,Brij Bihari,\N,\N,"music_department,writer","tt2971464,tt0186793,tt0187188,tt2739856"
nm4140043,Lok-Yam Leung,\N,\N,"composer,music_department,actor","tt0118694,tt2300997,tt4793266,tt0192127"
nm4141970,Kwun-Hap Yeung,\N,\N,actor,"tt0192832,tt3407280,tt3454292,tt1754289"
nm4149515,Yu-Kang Chao,1947,\N,writer,"tt2897442,tt2061644,tt2980838,tt1758672"
nm4151712,Stanka Veselinov,1920,1984,"writer,miscellaneous",tt0181029
nm4152733,Sandro Beretta,\N,\N,,tt0186357
nm4152751,Giovanni Pandocchi,\N,\N,,tt0186357
nm4152787,Aniello Costabile,\N,\N,"music_department,composer","tt0191329,tt0178528,tt0325249,tt0186357"
nm4152911,Stefano Paroletti,\N,\N,,tt0186357
nm4160553,Heisuke Kinami,\N,\N,actor,"tt0187119,tt11155546,tt0188771,tt1764518"
nm4162181,Sumio Tomikawa,\N,\N,actor,"tt0215887,tt1558584,tt1765837,tt0182628"
nm4163810,Danny Leigh,\N,\N,"actor,writer","tt2757614,tt0192897,tt2467644,tt1991264"
nm4165869,Gordon Harcourt,\N,\N,,tt0191686
nm4174283,Wolfgang Voigt,\N,\N,cinematographer,"tt0806901,tt1772495,tt0121027,tt0292842"
nm4175113,Filiz Aker,1963,2017,actress,"tt1772946,tt5321194,tt0183272,tt0183371"
nm4179064,Aleksandar Sisic,1937,2007,actor,"tt0184695,tt1776364"
nm4181742,Costa Jr.,\N,\N,composer,"tt1887839,tt0186564,tt0331315,tt1863343"
nm4195723,Helmut Neugebauer,\N,\N,"writer,miscellaneous",tt0185955
nm4198007,Mei-Yun Liu,\N,\N,producer,"tt0121303,tt2254516,tt0185777,tt2151322"
nm4198302,Chia-Chung Chi,\N,\N,"producer,miscellaneous","tt0185777,tt0121303,tt0121459,tt3029584"
nm4207889,Marjan Jercic,\N,\N,actor,"tt0192911,tt0192904"
nm4211742,Kyle Smart,\N,\N,"editor,editorial_department,miscellaneous","tt28447383,tt7133352,tt5138684,tt5343512"
nm4212231,Laury Thilleman,\N,\N,actress,"tt7647732,tt1829076,tt0832440,tt0169458"
nm4221173,Karina Castañeda,\N,\N,actress,"tt0187783,tt0191705"
nm4221498,Marie Schou Nielsen,\N,\N,actress,tt0187533
nm4221504,Jesper Flintsø,\N,\N,actor,"tt0187533,tt0217223"
nm4221720,David Vito Gregoli,1959,\N,"music_department,actor,sound_department","tt0103090,tt0104831,tt1582196,tt0103907"
nm4223864,Kam-Hon Cheung,\N,\N,actor,tt0193458
nm4225549,Olive Prince,1918,\N,actress,tt1152788
nm4226137,Hilda Brown,\N,\N,actress,tt1446193
nm4236058,Milan Barbhuiya,\N,\N,"writer,actor","tt21027870,tt0375705,tt0187576"
nm4239040,Darren Kennedy,\N,\N,,"tt0425725,tt13747924,tt6763662,tt10619372"
nm4239724,Mustafa Karatas,\N,\N,"editorial_department,editor,writer","tt1625323,tt10955844,tt7790892,tt0405778"
nm4240721,Aiko Asahina,\N,\N,actress,tt0186273
nm4241843,Andrew Sutherland,\N,\N,"composer,music_department","tt0217720,tt0221431,tt0179861"
nm4242638,Steven Truffaut,\N,\N,editor,tt0183031
nm4243735,Ishii Hisatoshi,\N,\N,"director,producer",tt0192252
nm4250145,Kamil Sesli,1954,\N,"actor,set_decorator","tt6006996,tt0263098,tt5156864,tt0184051"
nm4251505,Yoshiharu Yabuki,\N,\N,actor,"tt1841843,tt0185116"
nm4252840,Arif Özalp,\N,\N,"editorial_department,sound_department,editor","tt0472669,tt0404442,tt0469602,tt0182731"
nm4254889,Metin Çesmebasi,\N,\N,"editorial_department,editor,camera_department","tt1977055,tt5156864,tt6006996,tt0252562"
nm4256456,Gabriel Burrafato,\N,\N,"actor,soundtrack","tt1378167,tt11833388,tt13833978,tt6226232"
nm4256730,Soner Senbecerir,\N,\N,"editorial_department,editor,actor","tt5156864,tt1977055,tt6006996,tt0252562"
nm4259607,Abdulhay Edip,\N,\N,writer,"tt0274493,tt0183366,tt0277656,tt0274642"
nm4261261,Aleko Alexandru,1943,\N,"editor,sound_department,editorial_department","tt14237752,tt6525480,tt0253960,tt0267351"
nm4264018,Ferda Büyükgünes,1953,\N,actress,"tt0183356,tt13485760,tt7106018,tt0279032"
nm4264034,Nüzhet Birsel,\N,\N,producer,"tt0415680,tt0405434,tt7088436,tt0290312"
nm4268129,Linsey Davis,1977,\N,actress,"tt0072506,tt5839204,tt0124932,tt0154053"
nm4270170,Rob van Houten,1939,\N,"actor,director,soundtrack","tt0192941,tt0252770,tt1282010,tt0237980"
nm4271759,Michel Durieux,\N,\N,"writer,production_manager","tt0179596,tt0498477,tt0498514"
nm4271994,Nicolas Moreau,\N,\N,actor,"tt0435479,tt18349514,tt1711484,tt0123952"
nm4277613,Colin Campbell,\N,\N,"composer,producer","tt0181030,tt2306695,tt5906604,tt0448910"
nm4282536,Osgood Scott,\N,\N,actor,tt0192081
nm4284858,Mike Smith,\N,\N,producer,"tt0188557,tt0266155"
nm4288256,Peters and Lee,\N,\N,"soundtrack,actor","tt0302179,tt4037764,tt0478942,tt0139803"
nm4289891,Yôko Atsuta,\N,\N,actress,"tt7732942,tt0187152,tt10408356,tt7847786"
nm4296409,A. Hristofidis,\N,\N,producer,tt0181531
nm4298460,Thodupuzha Radhakrishnan,\N,\N,actor,"tt0269724,tt0317979,tt0326029,tt0272187"
nm4308474,Philip Quinton,\N,\N,"sound_department,actor,soundtrack","tt26711635,tt0338653,tt0241383,tt13130838"
nm4308605,Oflaz Onur,1946,\N,actor,"tt2379876,tt1837008,tt0183336,tt3466246"
nm4312898,Soraya Garlenq,\N,\N,actress,"tt4386224,tt26605367,tt4288182,tt5600326"
nm4324143,Sharon Ryder,\N,\N,writer,tt0189687
nm4332342,Yee Fok,\N,\N,actor,"tt1845216,tt7392158,tt0193350,tt0081498"
nm4332550,Chi-Shing Chow,\N,\N,actor,"tt2848564,tt0192523,tt0192066,tt4760522"
nm4334437,Ricardo Nunes,\N,\N,actor,tt0183057
nm4334539,June Dixon,\N,\N,actress,tt0385464
nm4334708,Jose Latour,\N,\N,actor,tt0190072
nm4334752,Sven Jensson,\N,\N,actor,tt0190072
nm4341690,Tim Dax,\N,\N,"actor,producer,director","tt15203302,tt3796746,tt4997978,tt5225574"
nm4343015,Leslie Den Dooven,\N,\N,actress,"tt0185976,tt1849919,tt0057731,tt4163682"
nm4344510,Kai-Mu Lo,\N,\N,"miscellaneous,producer","tt0192213,tt0349304,tt0076464"
nm4345224,Francisco Ciriaco,\N,\N,actor,tt0185838
nm4345302,Jane James,\N,\N,actress,tt0190911
nm4347997,James Crews,\N,\N,actor,tt0190045
nm4356586,Ramilles Corbin,\N,\N,actor,"tt0180368,tt0123355"
nm4359144,Anna Cammarano,\N,\N,producer,tt1856236
nm4360947,Jenny Strassburg,\N,\N,"actress,producer","tt17416218,tt9742936,tt0203259,tt11242246"
nm4363990,Damla Coskunoglu,1967,\N,actress,"tt1861368,tt0183116,tt0253996,tt0182974"
nm4365988,Kindra Orr,\N,\N,producer,tt0192028
nm4366181,Zoë Scott,\N,\N,actress,"tt0088512,tt0185814"
nm4369060,Karen Martini,\N,\N,,"tt7809794,tt1626459,tt0185790,tt0965332"
nm4369107,Ed Halmagyi,\N,\N,,tt0185790
nm4369563,Maria Molina,\N,\N,,"tt3608508,tt1240986,tt3230098,tt0344647"
nm4370282,Viking Almquist,\N,\N,"director,actor,writer","tt27263083,tt3077194,tt6964394,tt3077142"
nm4370344,Cristina Grifeo,\N,\N,writer,tt1856236
nm4375331,Chantal Provost,\N,\N,actress,"tt0105954,tt0170966,tt0189260"
nm4376521,A. Price,\N,\N,actor,tt0185146
nm4376668,Olga Berville,\N,\N,actress,tt0185146
nm4377444,Mario La Cava,\N,\N,writer,tt1856236
nm4377457,Natalia Arsene,\N,\N,actress,"tt0182683,tt0044227,tt0136381,tt0061168"
nm4390676,Johnson Raela,\N,\N,,tt0179621
nm4393653,Toru Hasegawa,\N,\N,producer,"tt0109633,tt0085092,tt0476513,tt0400352"
nm4398605,John Ellison,\N,\N,"actor,producer,assistant_director","tt0125438,tt0187470,tt0169895,tt0303370"
nm4401296,Jonny Karakuc,\N,\N,actor,tt0189394
nm4405304,Martin Kumzák,\N,\N,composer,"tt0182306,tt16347352,tt1883384,tt1782958"
nm4408685,Aleksandar Radujkovic,\N,\N,actor,tt0180627
nm4411266,Mark Alexander,\N,\N,"music_department,composer","tt2416172,tt1832405,tt9313424,tt16370168"
nm4434417,Mark Jefferies,\N,\N,actor,"tt0268889,tt15799544,tt0217175"
nm4435499,Kuei-Hua Chen,\N,\N,producer,tt0187032
nm4438973,Indira Mahal,\N,\N,actress,tt0189673
nm4438991,Vladimir Mendelev,\N,\N,actor,tt0189673
nm4439760,Sarah Hauser,\N,\N,actress,"tt0346314,tt0290223,tt0185133,tt0367439"
nm4444677,Erik Mulet,\N,\N,"art_department,production_designer","tt0183488,tt5447850,tt0438575,tt0265086"
nm4444965,Willie Thomas,\N,\N,cinematographer,tt0184015
nm4448203,Else Zwart,\N,\N,actress,tt0179057
nm4455082,Martin Hofmann,1956,\N,"producer,production_manager","tt0806910,tt1461962,tt0206303,tt0180275"
nm4459399,Elena Popescu-Liciu,\N,\N,actress,"tt0265807,tt0190516"
nm4465265,Sensuous Lee,\N,\N,actress,"tt0181377,tt0181379,tt0301032"
nm4478061,Rob Marciano,1968,\N,,"tt0072506,tt0081857,tt0124932,tt6963192"
nm4493217,Nilüfer Öz,\N,\N,"actress,soundtrack","tt6006968,tt11313404,tt0183361,tt7417844"
nm4496807,Sophie Parkin,\N,\N,,"tt0224483,tt0216470,tt0181589"
nm4506482,Yuk Lam,\N,\N,actor,"tt0187968,tt8793502,tt0064521,tt0934595"
nm4507569,Seyfi Dursunoglu,1932,2020,actor,"tt7147756,tt12952888,tt2676780,tt0183507"
nm4513885,He-Hsiao Liao,\N,\N,editor,"tt0122294,tt0184063,tt0106841,tt0099722"
nm4516948,Rezsõ Losoncz,\N,\N,actor,tt0192384
nm4521441,Emma Goldman,1869,1940,writer,tt1974267
nm4523927,Raymond Si,\N,\N,"writer,actor,director","tt2338345,tt0346747,tt1975987,tt0184443"
nm4527296,Hoi-Naam Jeng,\N,\N,producer,tt0184625
nm4539326,Chiko Kanseki,\N,\N,actress,"tt0197303,tt0185792"
nm4545005,Philip Wilkinson,\N,\N,"editor,editorial_department","tt0297621,tt0429290,tt0071105,tt0421338"
nm4552201,Hsi Lai,\N,\N,"actor,producer,miscellaneous","tt0455445,tt0186713,tt2521702,tt0186653"
nm4552707,Alpha Mulumba,\N,\N,actor,tt0184397
nm4554866,Ming-Yen Hsieh,\N,\N,actress,"tt0186713,tt6616844,tt0121546"
nm4555299,Philippe Hartmann,1970,\N,"actor,transportation_department,set_decorator","tt8521718,tt10044946,tt4131756,tt9747016"
nm4556044,Thooyavan,\N,\N,"writer,actor","tt1176176,tt0274336,tt0280890,tt0186794"
nm4556180,Jussi Juntunen,\N,\N,,tt0183975
nm4560380,Mika Uusitalo,\N,\N,,tt0187577
nm4560518,Karl Gunnarsson,\N,\N,,tt0187577
nm4561625,Walter Dunnett,\N,\N,writer,tt0185654
nm4563214,Masaru Obayashi,\N,\N,"stunts,actor","tt6069250,tt0409634,tt2210717,tt7446086"
nm4566896,Lung-chen Chen,\N,\N,producer,tt0182724
nm4574243,Jacques Khoulter,\N,\N,writer,tt0183301
nm4574359,Joshua Cutter,\N,\N,editor,tt0183301
nm4574462,Shu-Eu Chiang,\N,\N,"assistant_director,actress,writer","tt0185421,tt11401092,tt4788638,tt21331614"
nm4574516,Sven Sunkist,\N,\N,cinematographer,"tt0183301,tt3282006,tt3281964"
nm4574734,Chrissie Roberts,\N,\N,actress,"tt0264090,tt0190354"
nm4574764,Mark Walton,\N,\N,actor,"tt0264090,tt2008311,tt0190542"
nm4574798,Mal Jefferson,\N,\N,actor,"tt0190542,tt0264090"
nm4574799,John Meynell,\N,\N,actor,"tt0264090,tt0190542"
nm4574815,Carol Garside,\N,\N,actress,"tt0264090,tt0188349,tt0190354"
nm4574831,Brian Gilbert,\N,\N,actor,"tt0264090,tt0190354"
nm4574838,Virginia Donovan,\N,\N,actress,"tt0264090,tt0190354"
nm4587727,Keiko Kurenai,\N,\N,actress,tt0182628
nm4595995,D. Sivanandam,\N,\N,"sound_department,producer",tt0192198
nm4596020,R. Devarajan,\N,\N,"editor,producer,director","tt0364326,tt3424908,tt0354004,tt0250227"
nm4596803,Radoslav Dravic,\N,\N,producer,"tt0180732,tt7824682"
nm4599207,Mel Lieberman,\N,\N,writer,tt0179458
nm4600940,Michael Farr,\N,\N,actor,tt0183201
nm4602334,Gripp,\N,\N,actor,tt0191884
nm4604930,Florence,\N,\N,actress,tt0191884
nm4605047,Terry Seabrook,1932,2011,"composer,music_department,miscellaneous","tt12651494,tt7138286,tt10720846,tt0270760"
nm4607919,John Cunningham,\N,\N,,tt0190833
nm4608651,Ann Woods,\N,\N,actress,tt0183201
nm4609481,José Larralde,\N,\N,actor,tt0187483
nm4610367,Sung-Kyu Choi,\N,\N,actor,"tt0318703,tt0075905,tt0077277,tt0186102"
nm4611796,Milos Matic,\N,\N,"actor,transportation_department","tt0192384,tt7776006"
nm4614570,Cemal Ersünel,\N,\N,actor,"tt22851316,tt0182793,tt0263211,tt0494650"
nm4621801,Claudia Kühn,\N,\N,"script_department,actress","tt0192156,tt0490438"
nm4622942,Milton Katims,1909,2006,,"tt0178946,tt0052447"
nm4623495,Lientje Weggemans,\N,\N,actress,tt0179009
nm4623523,Charlie Briggs,\N,\N,director,tt0179335
nm4624268,Fiorella Ceccacci Rubino,\N,\N,actress,"tt0184165,tt19358400,tt0449498,tt0177576"
nm4624606,Merlin Nyakam,\N,\N,actor,"tt0178948,tt0459495,tt19119018"
nm4625321,Bernard Lowen,\N,\N,cinematographer,tt0188818
nm4634019,Shigeru Fukutake,\N,\N,"composer,miscellaneous,producer","tt2235625,tt0488982,tt2369503,tt1981616"
nm4641270,Esteri Halmetoja,\N,\N,,tt0183975
nm4641712,Jean Noté,1859,1922,actor,"tt0189893,tt1988167"
nm4642176,Gordon Giddings,\N,\N,actor,tt0188103
nm4643116,Nancy Grigor,\N,\N,actress,tt0188103
nm4645804,Tatsumaro Asano,\N,\N,"producer,production_manager","tt0216863,tt0186592,tt19119372,tt1994593"
nm4646319,Uli Scheu,\N,\N,editor,tt0187206
nm4649968,Recai Aktü,\N,\N,actor,tt0182987
